Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde15530 Vardas15530 9 1 2 10 3 6 
Pavarde15531 Vardas15531 4 3 2 0 3 5 
Pavarde15532 Vardas15532 5 3 2 1 1 4 
Pavarde15533 Vardas15533 1 5 8 1 4 1 
Pavarde15534 Vardas15534 5 1 0 2 2 3 
Pavarde15535 Vardas15535 3 3 3 0 7 2 
Pavarde15536 Vardas15536 6 4 4 8 6 3 
Pavarde15537 Vardas15537 4 1 5 7 7 0 
Pavarde15538 Vardas15538 3 1 0 6 8 0 
Pavarde15539 Vardas15539 7 2 2 4 4 1 
Pavarde15540 Vardas15540 7 1 9 10 3 5 
Pavarde15541 Vardas15541 10 0 10 6 6 7 
Pavarde15542 Vardas15542 0 10 8 9 3 5 
Pavarde15543 Vardas15543 4 5 3 9 5 6 
Pavarde15544 Vardas15544 3 10 7 6 1 4 
Pavarde15545 Vardas15545 5 9 4 5 9 10 
Pavarde15546 Vardas15546 5 5 7 5 7 8 
Pavarde15547 Vardas15547 8 4 3 4 3 0 
Pavarde15548 Vardas15548 0 5 3 10 2 5 
Pavarde15549 Vardas15549 9 7 9 4 2 9 
Pavarde15550 Vardas15550 8 6 1 7 0 10 
Pavarde15551 Vardas15551 8 4 0 1 4 9 
Pavarde15552 Vardas15552 4 10 5 10 10 7 
Pavarde15553 Vardas15553 10 3 7 5 3 7 
Pavarde15554 Vardas15554 5 0 5 10 3 0 
Pavarde15555 Vardas15555 8 8 5 6 8 10 
Pavarde15556 Vardas15556 5 8 8 0 10 0 
Pavarde15557 Vardas15557 9 9 10 7 6 8 
Pavarde15558 Vardas15558 3 6 7 2 10 0 
Pavarde15559 Vardas15559 10 1 6 0 10 4 
Pavarde15560 Vardas15560 3 0 0 2 7 6 
Pavarde15561 Vardas15561 3 10 7 3 0 0 
Pavarde15562 Vardas15562 10 10 6 5 2 4 
Pavarde15563 Vardas15563 5 1 3 8 0 7 
Pavarde15564 Vardas15564 3 7 0 9 5 2 
Pavarde15565 Vardas15565 2 6 1 5 6 1 
Pavarde15566 Vardas15566 0 8 9 7 1 7 
Pavarde15567 Vardas15567 9 4 4 3 0 10 
Pavarde15568 Vardas15568 7 4 9 10 7 10 
Pavarde15569 Vardas15569 1 5 9 3 2 7 
Pavarde15570 Vardas15570 10 10 9 8 10 4 
Pavarde15571 Vardas15571 10 8 1 1 5 3 
Pavarde15572 Vardas15572 2 10 6 4 6 4 
Pavarde15573 Vardas15573 10 3 5 1 3 1 
Pavarde15574 Vardas15574 9 4 5 7 7 5 
Pavarde15575 Vardas15575 4 2 5 4 10 5 
Pavarde15576 Vardas15576 5 8 8 0 3 5 
Pavarde15577 Vardas15577 1 1 7 5 1 3 
Pavarde15578 Vardas15578 2 7 6 8 5 0 
Pavarde15579 Vardas15579 2 1 2 6 0 1 
Pavarde15580 Vardas15580 0 9 10 3 4 9 
Pavarde15581 Vardas15581 9 1 6 10 5 2 
Pavarde15582 Vardas15582 7 5 8 4 4 4 
Pavarde15583 Vardas15583 7 4 10 8 6 10 
Pavarde15584 Vardas15584 6 4 2 10 3 5 
Pavarde15585 Vardas15585 2 2 7 4 7 10 
Pavarde15586 Vardas15586 6 10 7 7 0 8 
Pavarde15587 Vardas15587 7 8 9 7 4 5 
Pavarde15588 Vardas15588 8 9 4 2 0 7 
Pavarde15589 Vardas15589 2 0 8 8 7 2 
Pavarde15590 Vardas15590 10 10 0 10 2 5 
Pavarde15591 Vardas15591 0 1 6 7 6 6 
Pavarde15592 Vardas15592 1 2 5 0 4 5 
Pavarde15593 Vardas15593 8 2 1 3 3 5 
Pavarde15594 Vardas15594 5 1 2 9 5 6 
Pavarde15595 Vardas15595 10 4 5 9 9 9 
Pavarde15596 Vardas15596 8 1 5 9 0 6 
Pavarde15597 Vardas15597 8 0 3 9 8 6 
Pavarde15598 Vardas15598 5 0 10 0 0 8 
Pavarde15599 Vardas15599 4 8 1 7 4 8 
Pavarde15600 Vardas15600 2 3 5 0 8 9 
Pavarde15601 Vardas15601 5 1 5 1 7 6 
Pavarde15602 Vardas15602 8 2 3 6 2 5 
Pavarde15603 Vardas15603 5 10 9 4 7 6 
Pavarde15604 Vardas15604 2 4 7 8 3 8 
Pavarde15605 Vardas15605 6 9 7 2 9 7 
Pavarde15606 Vardas15606 8 5 2 6 9 10 
Pavarde15607 Vardas15607 1 5 8 8 1 6 
Pavarde15608 Vardas15608 9 1 2 8 3 5 
Pavarde15609 Vardas15609 8 8 9 10 0 5 
Pavarde15610 Vardas15610 2 5 8 7 10 0 
Pavarde15611 Vardas15611 0 1 8 9 10 6 
Pavarde15612 Vardas15612 4 4 0 0 5 6 
Pavarde15613 Vardas15613 7 10 1 3 0 2 
Pavarde15614 Vardas15614 1 0 0 6 2 1 
Pavarde15615 Vardas15615 5 8 9 10 5 3 
Pavarde15616 Vardas15616 2 1 6 3 1 2 
Pavarde15617 Vardas15617 10 10 2 7 1 7 
Pavarde15618 Vardas15618 2 4 4 1 5 0 
Pavarde15619 Vardas15619 6 7 3 7 2 9 
Pavarde15620 Vardas15620 8 6 0 8 8 2 
Pavarde15621 Vardas15621 7 6 7 10 7 1 
Pavarde15622 Vardas15622 8 7 9 4 3 0 
Pavarde15623 Vardas15623 6 10 9 1 7 3 
Pavarde15624 Vardas15624 2 1 9 6 7 8 
Pavarde15625 Vardas15625 10 9 2 5 4 4 
Pavarde15626 Vardas15626 2 9 9 0 3 2 
Pavarde15627 Vardas15627 6 6 1 0 10 0 
Pavarde15628 Vardas15628 10 4 9 7 2 7 
Pavarde15629 Vardas15629 3 10 4 5 3 8 
Pavarde15630 Vardas15630 8 5 1 6 5 1 
Pavarde15631 Vardas15631 4 0 2 6 10 4 
Pavarde15632 Vardas15632 8 1 6 10 7 9 
Pavarde15633 Vardas15633 9 5 7 10 1 6 
Pavarde15634 Vardas15634 5 3 3 5 9 6 
Pavarde15635 Vardas15635 9 5 7 2 0 6 
Pavarde15636 Vardas15636 8 8 10 1 8 9 
Pavarde15637 Vardas15637 4 4 2 3 6 2 
Pavarde15638 Vardas15638 6 10 8 3 3 1 
Pavarde15639 Vardas15639 10 4 0 6 3 8 
Pavarde15640 Vardas15640 6 9 7 0 5 7 
Pavarde15641 Vardas15641 8 10 4 10 9 10 
Pavarde15642 Vardas15642 0 10 9 0 9 6 
Pavarde15643 Vardas15643 10 10 6 4 1 2 
Pavarde15644 Vardas15644 9 7 4 3 6 6 
Pavarde15645 Vardas15645 4 1 3 7 1 8 
Pavarde15646 Vardas15646 7 9 6 3 9 8 
Pavarde15647 Vardas15647 7 1 6 10 9 2 
Pavarde15648 Vardas15648 2 1 7 3 0 6 
Pavarde15649 Vardas15649 2 9 4 9 7 4 
Pavarde15650 Vardas15650 8 4 4 7 5 1 
Pavarde15651 Vardas15651 1 1 8 2 1 2 
Pavarde15652 Vardas15652 1 6 3 0 0 9 
Pavarde15653 Vardas15653 2 1 2 5 0 0 
Pavarde15654 Vardas15654 3 6 6 2 3 2 
Pavarde15655 Vardas15655 1 6 8 10 0 1 
Pavarde15656 Vardas15656 10 3 9 7 8 3 
Pavarde15657 Vardas15657 10 3 1 0 3 7 
Pavarde15658 Vardas15658 1 6 1 9 6 8 
Pavarde15659 Vardas15659 10 7 3 3 0 1 
Pavarde15660 Vardas15660 4 6 7 3 6 1 
Pavarde15661 Vardas15661 9 5 8 9 2 0 
Pavarde15662 Vardas15662 6 6 6 4 0 2 
Pavarde15663 Vardas15663 4 7 2 8 3 8 
Pavarde15664 Vardas15664 5 9 3 9 8 4 
Pavarde15665 Vardas15665 3 9 5 2 8 8 
Pavarde15666 Vardas15666 0 2 0 9 2 6 
Pavarde15667 Vardas15667 3 0 6 0 5 3 
Pavarde15668 Vardas15668 4 3 2 9 4 9 
Pavarde15669 Vardas15669 0 0 4 7 4 4 
Pavarde15670 Vardas15670 10 6 1 2 5 5 
Pavarde15671 Vardas15671 2 6 5 9 9 4 
Pavarde15672 Vardas15672 9 9 10 4 1 8 
Pavarde15673 Vardas15673 0 9 9 3 3 3 
Pavarde15674 Vardas15674 6 2 0 5 0 10 
Pavarde15675 Vardas15675 9 1 0 2 0 9 
Pavarde15676 Vardas15676 8 5 3 1 2 3 
Pavarde15677 Vardas15677 2 3 3 2 3 1 
Pavarde15678 Vardas15678 0 7 6 3 4 1 
Pavarde15679 Vardas15679 1 2 0 1 3 4 
Pavarde15680 Vardas15680 10 0 9 1 9 6 
Pavarde15681 Vardas15681 10 7 8 3 0 1 
Pavarde15682 Vardas15682 10 7 7 1 6 7 
Pavarde15683 Vardas15683 1 2 1 4 7 6 
Pavarde15684 Vardas15684 0 2 4 6 2 5 
Pavarde15685 Vardas15685 6 5 3 4 0 4 
Pavarde15686 Vardas15686 9 9 1 4 3 6 
Pavarde15687 Vardas15687 2 3 3 10 9 0 
Pavarde15688 Vardas15688 8 5 4 9 8 7 
Pavarde15689 Vardas15689 5 10 1 3 6 7 
Pavarde15690 Vardas15690 10 4 8 5 5 3 
Pavarde15691 Vardas15691 6 1 4 2 5 5 
Pavarde15692 Vardas15692 4 3 2 4 6 9 
Pavarde15693 Vardas15693 2 9 3 3 9 0 
Pavarde15694 Vardas15694 0 7 5 8 2 5 
Pavarde15695 Vardas15695 0 10 10 5 8 3 
Pavarde15696 Vardas15696 10 8 0 5 5 0 
Pavarde15697 Vardas15697 2 5 1 7 6 2 
Pavarde15698 Vardas15698 10 2 4 10 8 0 
Pavarde15699 Vardas15699 5 3 9 7 9 6 
Pavarde15700 Vardas15700 1 2 2 10 6 1 
Pavarde15701 Vardas15701 2 8 1 7 4 10 
Pavarde15702 Vardas15702 7 4 2 1 7 3 
Pavarde15703 Vardas15703 5 10 0 4 10 4 
Pavarde15704 Vardas15704 10 0 8 10 7 10 
Pavarde15705 Vardas15705 8 5 8 2 7 10 
Pavarde15706 Vardas15706 1 1 10 1 2 9 
Pavarde15707 Vardas15707 3 0 5 5 7 3 
Pavarde15708 Vardas15708 10 1 8 7 4 8 
Pavarde15709 Vardas15709 3 6 8 0 9 6 
Pavarde15710 Vardas15710 8 1 6 7 3 9 
Pavarde15711 Vardas15711 5 7 1 5 6 0 
Pavarde15712 Vardas15712 3 7 6 0 0 9 
Pavarde15713 Vardas15713 2 7 6 5 2 6 
Pavarde15714 Vardas15714 1 5 8 9 7 10 
Pavarde15715 Vardas15715 1 6 3 2 6 2 
Pavarde15716 Vardas15716 3 2 3 10 3 4 
Pavarde15717 Vardas15717 8 2 7 9 10 8 
Pavarde15718 Vardas15718 2 6 0 6 7 0 
Pavarde15719 Vardas15719 7 8 1 6 10 8 
Pavarde15720 Vardas15720 1 2 4 7 8 8 
Pavarde15721 Vardas15721 6 4 4 4 2 6 
Pavarde15722 Vardas15722 9 8 4 8 0 4 
Pavarde15723 Vardas15723 10 10 5 9 9 7 
Pavarde15724 Vardas15724 5 7 10 9 1 10 
Pavarde15725 Vardas15725 1 10 5 4 4 8 
Pavarde15726 Vardas15726 8 2 10 7 4 4 
Pavarde15727 Vardas15727 6 5 9 4 8 0 
Pavarde15728 Vardas15728 0 7 3 3 2 4 
Pavarde15729 Vardas15729 8 6 5 8 9 2 
Pavarde15730 Vardas15730 3 4 8 2 0 8 
Pavarde15731 Vardas15731 6 8 3 9 8 5 
Pavarde15732 Vardas15732 3 10 7 7 10 10 
Pavarde15733 Vardas15733 9 6 7 4 7 9 
Pavarde15734 Vardas15734 4 0 2 2 2 0 
Pavarde15735 Vardas15735 10 2 10 3 10 0 
Pavarde15736 Vardas15736 8 6 9 4 4 9 
Pavarde15737 Vardas15737 0 4 6 7 7 1 
Pavarde15738 Vardas15738 6 10 7 0 2 8 
Pavarde15739 Vardas15739 6 5 8 2 4 2 
Pavarde15740 Vardas15740 9 5 1 10 7 1 
Pavarde15741 Vardas15741 3 5 10 4 4 9 
Pavarde15742 Vardas15742 5 2 8 10 7 7 
Pavarde15743 Vardas15743 8 3 8 6 2 10 
Pavarde15744 Vardas15744 3 9 6 3 7 5 
Pavarde15745 Vardas15745 8 7 4 6 10 7 
Pavarde15746 Vardas15746 0 2 8 7 3 6 
Pavarde15747 Vardas15747 10 2 9 7 1 2 
Pavarde15748 Vardas15748 3 8 0 4 7 2 
Pavarde15749 Vardas15749 7 4 3 6 2 6 
Pavarde15750 Vardas15750 6 0 3 6 1 8 
Pavarde15751 Vardas15751 1 7 2 6 9 5 
Pavarde15752 Vardas15752 4 3 0 9 8 0 
Pavarde15753 Vardas15753 9 7 3 8 8 7 
Pavarde15754 Vardas15754 6 7 9 8 3 2 
Pavarde15755 Vardas15755 9 7 10 10 5 3 
Pavarde15756 Vardas15756 8 3 1 5 2 2 
Pavarde15757 Vardas15757 3 1 4 6 1 0 
Pavarde15758 Vardas15758 8 9 0 6 2 8 
Pavarde15759 Vardas15759 9 7 9 9 8 5 
Pavarde15760 Vardas15760 4 9 1 9 7 1 
Pavarde15761 Vardas15761 2 6 10 5 7 5 
Pavarde15762 Vardas15762 7 9 9 10 4 3 
Pavarde15763 Vardas15763 6 2 4 4 5 7 
Pavarde15764 Vardas15764 0 3 5 1 6 7 
Pavarde15765 Vardas15765 1 2 8 6 4 7 
Pavarde15766 Vardas15766 10 5 9 3 8 1 
Pavarde15767 Vardas15767 3 6 9 1 1 1 
Pavarde15768 Vardas15768 10 10 8 8 7 9 
Pavarde15769 Vardas15769 1 3 7 5 7 5 
Pavarde15770 Vardas15770 5 3 0 6 1 2 
Pavarde15771 Vardas15771 1 5 9 7 4 6 
Pavarde15772 Vardas15772 4 1 4 10 0 5 
Pavarde15773 Vardas15773 7 3 5 4 3 5 
Pavarde15774 Vardas15774 7 2 8 6 9 4 
Pavarde15775 Vardas15775 3 8 10 5 2 4 
Pavarde15776 Vardas15776 1 5 6 3 2 10 
Pavarde15777 Vardas15777 10 0 4 1 5 1 
Pavarde15778 Vardas15778 0 2 2 10 2 7 
Pavarde15779 Vardas15779 2 0 0 7 3 10 
Pavarde15780 Vardas15780 6 8 5 5 2 2 
Pavarde15781 Vardas15781 4 2 8 1 10 7 
Pavarde15782 Vardas15782 5 8 4 1 2 9 
Pavarde15783 Vardas15783 10 4 1 6 10 7 
Pavarde15784 Vardas15784 10 4 0 1 0 6 
Pavarde15785 Vardas15785 4 6 0 4 1 10 
Pavarde15786 Vardas15786 1 7 5 4 3 1 
Pavarde15787 Vardas15787 8 4 8 4 2 9 
Pavarde15788 Vardas15788 10 2 4 3 8 4 
Pavarde15789 Vardas15789 8 1 1 2 0 9 
Pavarde15790 Vardas15790 7 9 9 3 0 6 
Pavarde15791 Vardas15791 0 10 3 9 2 5 
Pavarde15792 Vardas15792 1 1 2 5 0 7 
Pavarde15793 Vardas15793 7 7 6 10 1 3 
Pavarde15794 Vardas15794 9 8 10 4 3 4 
Pavarde15795 Vardas15795 3 0 8 7 4 4 
Pavarde15796 Vardas15796 10 1 2 7 1 3 
Pavarde15797 Vardas15797 2 0 9 10 6 1 
Pavarde15798 Vardas15798 10 5 5 8 4 8 
Pavarde15799 Vardas15799 5 2 2 1 10 1 
Pavarde15800 Vardas15800 1 6 3 9 8 5 
Pavarde15801 Vardas15801 9 8 9 8 4 5 
Pavarde15802 Vardas15802 6 8 2 0 4 9 
Pavarde15803 Vardas15803 0 1 8 7 0 9 
Pavarde15804 Vardas15804 10 7 8 9 1 1 
Pavarde15805 Vardas15805 1 5 6 3 0 3 
Pavarde15806 Vardas15806 0 3 6 1 10 10 
Pavarde15807 Vardas15807 4 7 5 8 8 10 
Pavarde15808 Vardas15808 7 2 8 1 7 5 
Pavarde15809 Vardas15809 4 4 0 3 2 10 
Pavarde15810 Vardas15810 8 1 1 5 10 0 
Pavarde15811 Vardas15811 8 10 4 1 4 3 
Pavarde15812 Vardas15812 4 2 10 6 3 4 
Pavarde15813 Vardas15813 7 9 1 10 8 1 
Pavarde15814 Vardas15814 4 5 4 2 7 4 
Pavarde15815 Vardas15815 2 6 9 3 9 4 
Pavarde15816 Vardas15816 6 2 6 10 4 8 
Pavarde15817 Vardas15817 9 3 0 8 10 8 
Pavarde15818 Vardas15818 2 10 3 7 3 3 
Pavarde15819 Vardas15819 4 5 4 10 10 8 
Pavarde15820 Vardas15820 0 3 10 8 0 8 
Pavarde15821 Vardas15821 0 4 10 7 5 9 
Pavarde15822 Vardas15822 6 9 6 3 5 9 
Pavarde15823 Vardas15823 0 8 1 3 4 6 
Pavarde15824 Vardas15824 9 9 6 0 10 9 
Pavarde15825 Vardas15825 8 2 5 3 6 7 
Pavarde15826 Vardas15826 7 4 8 1 1 8 
Pavarde15827 Vardas15827 8 2 10 9 10 2 
Pavarde15828 Vardas15828 9 0 9 4 8 4 
Pavarde15829 Vardas15829 4 7 7 4 4 2 
Pavarde15830 Vardas15830 1 1 6 4 7 3 
Pavarde15831 Vardas15831 3 6 8 0 4 8 
Pavarde15832 Vardas15832 0 0 2 6 4 1 
Pavarde15833 Vardas15833 7 6 3 6 1 5 
Pavarde15834 Vardas15834 5 9 8 5 0 2 
Pavarde15835 Vardas15835 9 6 4 5 2 3 
Pavarde15836 Vardas15836 3 6 3 8 10 0 
Pavarde15837 Vardas15837 10 1 0 2 0 8 
Pavarde15838 Vardas15838 3 9 9 6 4 7 
Pavarde15839 Vardas15839 3 8 3 2 10 10 
Pavarde15840 Vardas15840 3 0 0 0 3 6 
Pavarde15841 Vardas15841 4 2 8 8 5 7 
Pavarde15842 Vardas15842 6 0 0 7 5 8 
Pavarde15843 Vardas15843 1 6 10 0 4 7 
Pavarde15844 Vardas15844 7 1 2 3 10 8 
Pavarde15845 Vardas15845 5 9 10 6 8 7 
Pavarde15846 Vardas15846 9 9 7 4 0 6 
Pavarde15847 Vardas15847 2 9 10 3 3 4 
Pavarde15848 Vardas15848 2 2 3 0 3 5 
Pavarde15849 Vardas15849 4 4 2 10 2 2 
Pavarde15850 Vardas15850 0 8 7 6 0 3 
Pavarde15851 Vardas15851 0 0 9 6 8 9 
Pavarde15852 Vardas15852 8 4 3 0 10 9 
Pavarde15853 Vardas15853 2 10 1 7 7 2 
Pavarde15854 Vardas15854 1 1 4 5 10 6 
Pavarde15855 Vardas15855 0 6 9 2 10 9 
Pavarde15856 Vardas15856 5 7 8 7 9 10 
Pavarde15857 Vardas15857 1 4 7 7 10 9 
Pavarde15858 Vardas15858 1 8 8 4 5 1 
Pavarde15859 Vardas15859 10 10 8 2 4 4 
Pavarde15860 Vardas15860 3 8 10 8 2 1 
Pavarde15861 Vardas15861 6 5 5 8 8 3 
Pavarde15862 Vardas15862 2 9 7 3 7 4 
Pavarde15863 Vardas15863 9 0 8 8 0 6 
Pavarde15864 Vardas15864 5 4 1 8 3 4 
Pavarde15865 Vardas15865 2 3 8 7 6 10 
Pavarde15866 Vardas15866 10 10 10 3 7 9 
Pavarde15867 Vardas15867 8 5 8 0 6 4 
Pavarde15868 Vardas15868 10 9 2 5 9 6 
Pavarde15869 Vardas15869 1 10 8 5 10 7 
Pavarde15870 Vardas15870 7 8 9 9 2 7 
Pavarde15871 Vardas15871 2 9 4 6 2 0 
Pavarde15872 Vardas15872 7 5 8 4 3 4 
Pavarde15873 Vardas15873 7 2 9 6 10 5 
Pavarde15874 Vardas15874 3 7 10 5 2 6 
Pavarde15875 Vardas15875 1 3 3 4 6 1 
Pavarde15876 Vardas15876 6 5 4 9 5 3 
Pavarde15877 Vardas15877 8 0 4 9 5 7 
Pavarde15878 Vardas15878 2 2 1 5 10 7 
Pavarde15879 Vardas15879 8 8 5 3 5 7 
Pavarde15880 Vardas15880 8 6 5 0 5 4 
Pavarde15881 Vardas15881 4 2 0 3 5 6 
Pavarde15882 Vardas15882 3 3 6 1 10 1 
Pavarde15883 Vardas15883 6 7 6 0 8 4 
Pavarde15884 Vardas15884 2 1 7 8 6 8 
Pavarde15885 Vardas15885 8 8 8 2 9 5 
Pavarde15886 Vardas15886 4 3 0 3 0 7 
Pavarde15887 Vardas15887 7 10 2 9 1 8 
Pavarde15888 Vardas15888 8 0 8 0 4 9 
Pavarde15889 Vardas15889 6 7 5 10 5 6 
Pavarde15890 Vardas15890 5 1 7 6 5 0 
Pavarde15891 Vardas15891 8 4 5 9 1 7 
Pavarde15892 Vardas15892 3 2 5 5 7 8 
Pavarde15893 Vardas15893 2 10 3 7 9 6 
Pavarde15894 Vardas15894 0 8 3 4 2 1 
Pavarde15895 Vardas15895 9 7 9 1 0 3 
Pavarde15896 Vardas15896 10 6 9 4 3 5 
Pavarde15897 Vardas15897 1 8 6 4 0 3 
Pavarde15898 Vardas15898 5 10 4 5 5 3 
Pavarde15899 Vardas15899 3 1 10 8 1 1 
Pavarde15900 Vardas15900 7 7 6 6 1 6 
Pavarde15901 Vardas15901 7 10 8 0 9 5 
Pavarde15902 Vardas15902 1 6 10 10 10 4 
Pavarde15903 Vardas15903 7 4 4 9 4 5 
Pavarde15904 Vardas15904 2 8 9 5 0 5 
Pavarde15905 Vardas15905 4 5 6 4 6 8 
Pavarde15906 Vardas15906 1 0 6 1 0 8 
Pavarde15907 Vardas15907 4 6 6 1 7 10 
Pavarde15908 Vardas15908 9 1 4 10 9 1 
Pavarde15909 Vardas15909 4 10 9 0 0 9 
Pavarde15910 Vardas15910 1 5 5 5 0 3 
Pavarde15911 Vardas15911 4 10 10 9 3 10 
Pavarde15912 Vardas15912 4 3 10 7 4 3 
Pavarde15913 Vardas15913 3 1 7 0 7 10 
Pavarde15914 Vardas15914 0 1 4 1 8 4 
Pavarde15915 Vardas15915 3 1 6 2 7 0 
Pavarde15916 Vardas15916 0 9 7 8 9 3 
Pavarde15917 Vardas15917 10 0 1 0 0 0 
Pavarde15918 Vardas15918 9 8 1 6 1 3 
Pavarde15919 Vardas15919 5 10 8 9 5 0 
Pavarde15920 Vardas15920 6 8 4 6 6 9 
Pavarde15921 Vardas15921 10 2 10 8 1 2 
Pavarde15922 Vardas15922 1 4 7 10 0 2 
Pavarde15923 Vardas15923 2 8 0 2 6 10 
Pavarde15924 Vardas15924 4 0 0 2 5 5 
Pavarde15925 Vardas15925 4 5 2 2 6 6 
Pavarde15926 Vardas15926 1 7 8 1 2 10 
Pavarde15927 Vardas15927 3 2 7 3 9 3 
Pavarde15928 Vardas15928 2 6 9 2 6 2 
Pavarde15929 Vardas15929 1 3 3 4 3 2 
Pavarde15930 Vardas15930 9 8 3 6 10 1 
Pavarde15931 Vardas15931 5 4 7 4 2 10 
Pavarde15932 Vardas15932 9 10 8 7 1 6 
Pavarde15933 Vardas15933 6 8 10 3 7 0 
Pavarde15934 Vardas15934 0 2 3 6 7 9 
Pavarde15935 Vardas15935 4 5 5 6 10 1 
Pavarde15936 Vardas15936 9 3 5 5 6 0 
Pavarde15937 Vardas15937 5 1 8 2 1 8 
Pavarde15938 Vardas15938 0 10 9 5 5 8 
Pavarde15939 Vardas15939 7 5 4 3 3 10 
Pavarde15940 Vardas15940 7 5 4 7 4 1 
Pavarde15941 Vardas15941 3 6 5 8 9 5 
Pavarde15942 Vardas15942 9 10 6 0 0 2 
Pavarde15943 Vardas15943 10 7 4 8 1 1 
Pavarde15944 Vardas15944 7 8 6 3 8 6 
Pavarde15945 Vardas15945 5 5 5 4 3 9 
Pavarde15946 Vardas15946 10 1 0 8 9 1 
Pavarde15947 Vardas15947 1 1 3 8 7 3 
Pavarde15948 Vardas15948 3 0 4 9 10 5 
Pavarde15949 Vardas15949 10 0 2 4 6 2 
Pavarde15950 Vardas15950 9 10 2 10 10 2 
Pavarde15951 Vardas15951 0 6 2 6 2 5 
Pavarde15952 Vardas15952 7 1 6 10 5 10 
Pavarde15953 Vardas15953 7 3 1 7 4 7 
Pavarde15954 Vardas15954 3 1 9 10 2 4 
Pavarde15955 Vardas15955 0 10 7 1 0 1 
Pavarde15956 Vardas15956 5 10 5 8 2 9 
Pavarde15957 Vardas15957 3 8 2 9 4 2 
Pavarde15958 Vardas15958 4 4 10 0 5 2 
Pavarde15959 Vardas15959 10 5 7 9 5 4 
Pavarde15960 Vardas15960 0 2 3 5 5 8 
Pavarde15961 Vardas15961 7 10 5 10 7 7 
Pavarde15962 Vardas15962 6 6 3 6 10 10 
Pavarde15963 Vardas15963 0 3 1 3 9 0 
Pavarde15964 Vardas15964 4 0 7 0 0 3 
Pavarde15965 Vardas15965 0 6 2 2 4 7 
Pavarde15966 Vardas15966 1 1 6 10 7 6 
Pavarde15967 Vardas15967 3 4 5 6 8 1 
Pavarde15968 Vardas15968 6 1 6 7 2 3 
Pavarde15969 Vardas15969 0 3 2 9 8 10 
Pavarde15970 Vardas15970 0 4 4 0 5 10 
Pavarde15971 Vardas15971 7 8 9 7 0 8 
Pavarde15972 Vardas15972 10 0 3 0 1 6 
Pavarde15973 Vardas15973 6 3 9 6 2 4 
Pavarde15974 Vardas15974 0 4 10 9 4 0 
Pavarde15975 Vardas15975 7 10 2 5 5 10 
Pavarde15976 Vardas15976 8 1 4 10 0 4 
Pavarde15977 Vardas15977 2 1 5 5 5 10 
Pavarde15978 Vardas15978 1 10 0 10 9 9 
Pavarde15979 Vardas15979 3 6 8 10 7 9 
Pavarde15980 Vardas15980 7 9 7 1 7 10 
Pavarde15981 Vardas15981 0 4 4 0 7 3 
Pavarde15982 Vardas15982 8 3 0 10 8 8 
Pavarde15983 Vardas15983 7 7 1 10 0 10 
Pavarde15984 Vardas15984 10 9 9 6 0 2 
Pavarde15985 Vardas15985 9 2 2 3 10 2 
Pavarde15986 Vardas15986 1 1 2 8 6 1 
Pavarde15987 Vardas15987 5 4 3 1 9 3 
Pavarde15988 Vardas15988 1 7 5 7 3 8 
Pavarde15989 Vardas15989 0 1 5 8 0 9 
Pavarde15990 Vardas15990 4 6 8 6 1 4 
Pavarde15991 Vardas15991 9 2 3 10 6 0 
Pavarde15992 Vardas15992 0 5 3 6 3 7 
Pavarde15993 Vardas15993 3 2 6 8 9 6 
Pavarde15994 Vardas15994 5 4 7 9 4 2 
Pavarde15995 Vardas15995 9 10 0 2 7 9 
Pavarde15996 Vardas15996 8 8 5 6 3 3 
Pavarde15997 Vardas15997 0 9 7 2 8 3 
Pavarde15998 Vardas15998 8 3 0 6 1 6 
Pavarde15999 Vardas15999 1 0 4 6 4 0 
Pavarde16000 Vardas16000 5 10 3 3 0 8 
Pavarde16001 Vardas16001 8 10 7 4 1 4 
Pavarde16002 Vardas16002 1 1 1 4 4 9 
Pavarde16003 Vardas16003 1 6 6 4 5 1 
Pavarde16004 Vardas16004 9 1 3 9 4 1 
Pavarde16005 Vardas16005 9 2 0 2 7 7 
Pavarde16006 Vardas16006 10 2 5 10 9 1 
Pavarde16007 Vardas16007 7 0 8 9 10 7 
Pavarde16008 Vardas16008 6 4 4 9 0 1 
Pavarde16009 Vardas16009 0 9 4 10 8 9 
Pavarde16010 Vardas16010 5 5 1 6 3 8 
Pavarde16011 Vardas16011 7 0 3 0 8 0 
Pavarde16012 Vardas16012 4 8 4 9 4 10 
Pavarde16013 Vardas16013 9 9 7 0 6 10 
Pavarde16014 Vardas16014 8 4 2 4 3 6 
Pavarde16015 Vardas16015 1 2 5 10 2 8 
Pavarde16016 Vardas16016 0 4 4 0 0 7 
Pavarde16017 Vardas16017 0 5 5 3 5 6 
Pavarde16018 Vardas16018 2 7 8 1 5 3 
Pavarde16019 Vardas16019 4 9 3 4 3 0 
Pavarde16020 Vardas16020 5 2 1 9 10 8 
Pavarde16021 Vardas16021 10 1 10 5 8 8 
Pavarde16022 Vardas16022 0 5 1 4 6 7 
Pavarde16023 Vardas16023 8 5 2 2 1 10 
Pavarde16024 Vardas16024 9 3 0 8 6 4 
Pavarde16025 Vardas16025 10 7 0 1 0 0 
Pavarde16026 Vardas16026 1 0 0 5 0 5 
Pavarde16027 Vardas16027 6 2 8 6 5 5 
